0.000000	0.000000	-2.692473
0.000000	0.020000	-2.686206
0.000000	0.040000	-2.705408
0.000000	0.060000	-2.733097
0.000000	0.080000	-2.762745
0.000000	0.100000	-2.791616
0.000000	0.120000	-2.818541
0.000000	0.140000	-2.843074
0.000000	0.160000	-2.865127
0.000000	0.180000	-2.884801
0.000000	0.200000	-2.902285
0.000000	0.220000	-2.917815
0.000000	0.240000	-2.931639
0.000000	0.260000	-2.944006
0.000000	0.280000	-2.955157
0.000000	0.300000	-2.965320
0.000000	0.320000	-2.974714
0.000000	0.340000	-2.983545
0.000000	0.360000	-2.992012
0.000000	0.380000	-3.000308
0.000000	0.400000	-3.008625
0.000000	0.420000	-3.017158
0.000000	0.440000	-3.026107
0.000000	0.460000	-3.035684
0.000000	0.480000	-3.046119
0.000000	0.500000	-3.057662
0.000000	0.520000	-3.070595
0.000000	0.540000	-3.085233
0.000000	0.560000	-3.101943
0.000000	0.580000	-3.121148
0.000000	0.600000	-3.143348
0.000000	0.620000	-3.169137
0.000000	0.640000	-3.199235
0.000000	0.660000	-3.234525
0.000000	0.680000	-3.276116
0.000000	0.700000	-3.325433
0.000000	0.720000	-3.384375
0.000000	0.740000	-3.455586
0.000000	0.760000	-3.542993
0.000000	0.780000	-3.652954
0.000000	0.800000	-3.797070
0.000000	0.820000	-4.000000
0.000000	0.840000	-3.670112
0.000000	0.860000	-3.396146
0.000000	0.880000	-3.150500
0.000000	0.900000	-2.918528
0.000000	0.920000	-2.690682
0.000000	0.940000	-2.459655
0.000000	0.960000	-2.219205
0.000000	0.980000	-1.963599
0.000000	1.000000	-1.687352
0.000000	1.020000	-1.385109
0.000000	1.040000	-1.051640
0.000000	1.060000	-0.681920
0.000000	1.080000	-0.271297
0.000000	1.100000	0.184267
0.000000	1.120000	0.687930
0.000000	1.140000	1.241760
0.000000	1.160000	1.846820
0.000000	1.180000	2.504013
0.000000	1.200000	3.216908
0.000000	1.220000	4.000000
0.000000	1.240000	3.234601
0.000000	1.260000	2.539820
0.000000	1.280000	1.901594
0.000000	1.300000	1.316809
0.000000	1.320000	0.785046
0.000000	1.340000	0.305779
0.000000	1.360000	-0.122468
0.000000	1.380000	-0.502176
0.000000	1.400000	-0.836609
0.000000	1.420000	-1.129516
0.000000	1.440000	-1.384854
0.000000	1.460000	-1.606575
0.000000	1.480000	-1.798473
0.000000	1.500000	-1.964088
0.000000	1.520000	-2.106657
0.000000	1.540000	-2.229085
0.000000	1.560000	-2.333955
0.000000	1.580000	-2.423534
0.000000	1.600000	-2.499797
0.000000	1.620000	-2.564453
0.000000	1.640000	-2.618967
0.000000	1.660000	-2.664586
0.000000	1.680000	-2.702363
0.000000	1.700000	-2.733178
0.000000	1.720000	-2.757756
0.000000	1.740000	-2.776682
0.000000	1.760000	-2.790421
0.000000	1.780000	-2.799326
0.000000	1.800000	-2.803657
0.000000	1.820000	-2.803591
0.000000	1.840000	-2.799241
0.000000	1.860000	-2.790682
0.000000	1.880000	-2.777982
0.000000	1.900000	-2.761261
0.000000	1.920000	-2.740784
0.000000	1.940000	-2.717139
0.000000	1.960000	-2.691603
0.000000	1.980000	-2.666974
0.000000	2.000000	-2.649769
0.000000	2.020000	-2.656803

0.020000	0.000000	-2.698742
0.020000	0.020000	-2.742140
0.020000	0.040000	-2.778905
0.020000	0.060000	-2.813961
0.020000	0.080000	-2.847245
0.020000	0.100000	-2.878160
0.020000	0.120000	-2.906347
0.020000	0.140000	-2.931709
0.020000	0.160000	-2.954333
0.020000	0.180000	-2.974411
0.020000	0.200000	-2.992191
0.020000	0.220000	-3.007942
0.020000	0.240000	-3.021936
0.020000	0.260000	-3.034438
0.020000	0.280000	-3.045697
0.020000	0.300000	-3.055951
0.020000	0.320000	-3.065423
0.020000	0.340000	-3.074323
0.020000	0.360000	-3.082852
0.020000	0.380000	-3.091208
0.020000	0.400000	-3.099582
0.020000	0.420000	-3.108173
0.020000	0.440000	-3.117181
0.020000	0.460000	-3.126820
0.020000	0.480000	-3.137320
0.020000	0.500000	-3.148932
0.020000	0.520000	-3.161938
0.020000	0.540000	-3.176656
0.020000	0.560000	-3.193447
0.020000	0.580000	-3.212735
0.020000	0.600000	-3.235013
0.020000	0.620000	-3.260864
0.020000	0.640000	-3.290991
0.020000	0.660000	-3.326242
0.020000	0.680000	-3.367667
0.020000	0.700000	-3.416580
0.020000	0.720000	-3.474662
0.020000	0.740000	-3.544105
0.020000	0.760000	-3.627803
0.020000	0.780000	-3.729496
0.020000	0.800000	-3.853320
0.020000	0.820000	-4.000000
0.020000	0.840000	-3.725406
0.020000	0.860000	-3.470740
0.020000	0.880000	-3.232294
0.020000	0.900000	-3.002843
0.020000	0.920000	-2.775398
0.020000	0.940000	-2.543615
0.020000	0.960000	-2.301609
0.020000	0.980000	-2.043743
0.020000	1.000000	-1.764479
0.020000	1.020000	-1.458308
0.020000	1.040000	-1.119759
0.020000	1.060000	-0.743486
0.020000	1.080000	-0.324460
0.020000	1.100000	0.141752
0.020000	1.120000	0.658609
0.020000	1.140000	1.228160
0.020000	1.160000	1.850650
0.020000	1.180000	2.524191
0.020000	1.200000	3.244194
0.020000	1.220000	4.000000
0.020000	1.240000	3.262002
0.020000	1.260000	2.560230
0.020000	1.280000	1.905777
0.020000	1.300000	1.303689
0.020000	1.320000	0.756340
0.020000	1.340000	0.264023
0.020000	1.360000	-0.174719
0.020000	1.380000	-0.562669
0.020000	1.400000	-0.903488
0.020000	1.420000	-1.201314
0.020000	1.440000	-1.460437
0.020000	1.460000	-1.685083
0.020000	1.480000	-1.879255
0.020000	1.500000	-2.046655
0.020000	1.520000	-2.190636
0.020000	1.540000	-2.314194
0.020000	1.560000	-2.419973
0.020000	1.580000	-2.510291
0.020000	1.600000	-2.587158
0.020000	1.620000	-2.652308
0.020000	1.640000	-2.707226
0.020000	1.660000	-2.753175
0.020000	1.680000	-2.791217
0.020000	1.700000	-2.822242
0.020000	1.720000	-2.846977
0.020000	1.740000	-2.866014
0.020000	1.760000	-2.879815
0.020000	1.780000	-2.888731
0.020000	1.800000	-2.893016
0.020000	1.820000	-2.892834
0.020000	1.840000	-2.888278
0.020000	1.860000	-2.879391
0.020000	1.880000	-2.866188
0.020000	1.900000	-2.848694
0.020000	1.920000	-2.827008
0.020000	1.940000	-2.801371
0.020000	1.960000	-2.772263
0.020000	1.980000	-2.740369
0.020000	2.000000	-2.705827
0.020000	2.020000	-2.663839

0.040000	0.000000	-2.743395
0.040000	0.020000	-2.804711
0.040000	0.040000	-2.854116
0.040000	0.060000	-2.896601
0.040000	0.080000	-2.934116
0.040000	0.100000	-2.967437
0.040000	0.120000	-2.996981
0.040000	0.140000	-3.023086
0.040000	0.160000	-3.046087
0.040000	0.180000	-3.066323
0.040000	0.200000	-3.084129
0.040000	0.220000	-3.099830
0.040000	0.240000	-3.113730
0.040000	0.260000	-3.126115
0.040000	0.280000	-3.137246
0.040000	0.300000	-3.147368
0.040000	0.320000	-3.156707
0.040000	0.340000	-3.165474
0.040000	0.360000	-3.173871
0.040000	0.380000	-3.182091
0.040000	0.400000	-3.190328
0.040000	0.420000	-3.198773
0.040000	0.440000	-3.207626
0.040000	0.460000	-3.217097
0.040000	0.480000	-3.227410
0.040000	0.500000	-3.238811
0.040000	0.520000	-3.251574
0.040000	0.540000	-3.266006
0.040000	0.560000	-3.282458
0.040000	0.580000	-3.301335
0.040000	0.600000	-3.323105
0.040000	0.620000	-3.348319
0.040000	0.640000	-3.377622
0.040000	0.660000	-3.411787
0.040000	0.680000	-3.451731
0.040000	0.700000	-3.498560
0.040000	0.720000	-3.553590
0.040000	0.740000	-3.618371
0.040000	0.760000	-3.694618
0.040000	0.780000	-3.783906
0.040000	0.800000	-3.886713
0.040000	0.820000	-4.000000
0.040000	0.840000	-3.760772
0.040000	0.860000	-3.529113
0.040000	0.880000	-3.305094
0.040000	0.900000	-3.085152
0.040000	0.920000	-2.864453
0.040000	0.940000	-2.637796
0.040000	0.960000	-2.399873
0.040000	0.980000	-2.145285
0.040000	1.000000	-1.868513
0.040000	1.020000	-1.563886
0.040000	1.040000	-1.225601
0.040000	1.060000	-0.847807
0.040000	1.080000	-0.424810
0.040000	1.100000	0.048594
0.040000	1.120000	0.576592
0.040000	1.140000	1.161623
0.040000	1.160000	1.803428
0.040000	1.180000	2.497907
0.040000	1.200000	3.235677
0.040000	1.220000	4.000000
0.040000	1.240000	3.253176
0.040000	1.260000	2.533319
0.040000	1.280000	1.857595
0.040000	1.300000	1.235829
0.040000	1.320000	0.672601
0.040000	1.340000	0.168691
0.040000	1.360000	-0.277762
0.040000	1.380000	-0.670294
0.040000	1.400000	-1.013364
0.040000	1.420000	-1.311814
0.040000	1.440000	-1.570501
0.040000	1.460000	-1.794066
0.040000	1.480000	-1.986813
0.040000	1.500000	-2.152644
0.040000	1.520000	-2.295041
0.040000	1.540000	-2.417082
0.040000	1.560000	-2.521456
0.040000	1.580000	-2.610503
0.040000	1.600000	-2.686239
0.040000	1.620000	-2.750398
0.040000	1.640000	-2.804458
0.040000	1.660000	-2.849672
0.040000	1.680000	-2.887093
0.040000	1.700000	-2.917597
0.040000	1.720000	-2.941901
0.040000	1.740000	-2.960584
0.040000	1.760000	-2.974096
0.040000	1.780000	-2.982772
0.040000	1.800000	-2.986845
0.040000	1.820000	-2.986453
0.040000	1.840000	-2.981651
0.040000	1.860000	-2.972421
0.040000	1.880000	-2.958686
0.040000	1.900000	-2.940324
0.040000	1.920000	-2.917184
0.040000	1.940000	-2.889077
0.040000	1.960000	-2.855711
0.040000	1.980000	-2.816414
0.040000	2.000000	-2.769337
0.040000	2.020000	-2.709610

0.060000	0.000000	-2.809867
0.060000	0.020000	-2.879196
0.060000	0.040000	-2.936250
0.060000	0.060000	-2.984215
0.060000	0.080000	-3.025184
0.060000	0.100000	-3.060493
0.060000	0.120000	-3.091057
0.060000	0.140000	-3.117572
0.060000	0.160000	-3.140611
0.060000	0.180000	-3.160668
0.060000	0.200000	-3.178177
0.060000	0.220000	-3.193522
0.060000	0.240000	-3.207044
0.060000	0.260000	-3.219048
0.060000	0.280000	-3.229808
0.060000	0.300000	-3.239573
0.060000	0.320000	-3.248566
0.060000	0.340000	-3.256999
0.060000	0.360000	-3.265068
0.060000	0.380000	-3.272962
0.060000	0.400000	-3.280867
0.060000	0.420000	-3.288969
0.060000	0.440000	-3.297458
0.060000	0.460000	-3.306536
0.060000	0.480000	-3.316415
0.060000	0.500000	-3.327331
0.060000	0.520000	-3.339543
0.060000	0.540000	-3.353338
0.060000	0.560000	-3.369047
0.060000	0.580000	-3.387044
0.060000	0.600000	-3.407757
0.060000	0.620000	-3.431684
0.060000	0.640000	-3.459395
0.060000	0.660000	-3.491553
0.060000	0.680000	-3.528914
0.060000	0.700000	-3.572338
0.060000	0.720000	-3.622767
0.060000	0.740000	-3.681172
0.060000	0.760000	-3.748392
0.060000	0.780000	-3.824798
0.060000	0.800000	-3.909628
0.060000	0.820000	-4.000000
0.060000	0.840000	-3.788570
0.060000	0.860000	-3.579847
0.060000	0.880000	-3.373817
0.060000	0.900000	-3.168218
0.060000	0.920000	-2.959464
0.060000	0.940000	-2.743245
0.060000	0.960000	-2.514801
0.060000	0.980000	-2.269011
0.060000	1.000000	-2.000402
0.060000	1.020000	-1.703124
0.060000	1.040000	-1.370950
0.060000	1.060000	-0.997331
0.060000	1.080000	-0.575566
0.060000	1.100000	-0.099158
0.060000	1.120000	0.437543
0.060000	1.140000	1.038310
0.060000	1.160000	1.703534
0.060000	1.180000	2.428330
0.060000	1.200000	3.200607
0.060000	1.220000	4.000000
0.060000	1.240000	3.217382
0.060000	1.260000	2.462277
0.060000	1.280000	1.755454
0.060000	1.300000	1.109430
0.060000	1.320000	0.529545
0.060000	1.340000	0.015900
0.060000	1.360000	-0.434729
0.060000	1.380000	-0.827381
0.060000	1.400000	-1.167860
0.060000	1.420000	-1.462080
0.060000	1.440000	-1.715687
0.060000	1.460000	-1.933869
0.060000	1.480000	-2.121289
0.060000	1.500000	-2.282066
0.060000	1.520000	-2.419806
0.060000	1.540000	-2.537639
0.060000	1.560000	-2.638270
0.060000	1.580000	-2.724026
0.060000	1.600000	-2.796900
0.060000	1.620000	-2.858590
0.060000	1.640000	-2.910539
0.060000	1.660000	-2.953966
0.060000	1.680000	-2.989889
0.060000	1.700000	-3.019154
0.060000	1.720000	-3.042450
0.060000	1.740000	-3.060329
0.060000	1.760000	-3.073216
0.060000	1.780000	-3.081419
0.060000	1.800000	-3.085142
0.060000	1.820000	-3.084485
0.060000	1.840000	-3.079454
0.060000	1.860000	-3.069958
0.060000	1.880000	-3.055813
0.060000	1.900000	-3.036736
0.060000	1.920000	-3.012330
0.060000	1.940000	-2.982046
0.060000	1.960000	-2.945093
0.060000	1.980000	-2.900243
0.060000	2.000000	-2.845498
0.060000	2.020000	-2.777767

0.080000	0.000000	-2.892161
0.080000	0.020000	-2.965959
0.080000	0.040000	-3.027478
0.080000	0.060000	-3.078826
0.080000	0.080000	-3.121918
0.080000	0.100000	-3.158299
0.080000	0.120000	-3.189186
0.080000	0.140000	-3.215536
0.080000	0.160000	-3.238120
0.080000	0.180000	-3.257566
0.080000	0.200000	-3.274393
0.080000	0.220000	-3.289040
0.080000	0.240000	-3.301879
0.080000	0.260000	-3.313229
0.080000	0.280000	-3.323371
0.080000	0.300000	-3.332551
0.080000	0.320000	-3.340990
0.080000	0.340000	-3.348892
0.080000	0.360000	-3.356444
0.080000	0.380000	-3.363826
0.080000	0.400000	-3.371213
0.080000	0.420000	-3.378780
0.080000	0.440000	-3.386705
0.080000	0.460000	-3.395174
0.080000	0.480000	-3.404387
0.080000	0.500000	-3.414559
0.080000	0.520000	-3.425929
0.080000	0.540000	-3.438760
0.080000	0.560000	-3.453351
0.080000	0.580000	-3.470037
0.080000	0.600000	-3.489199
0.080000	0.620000	-3.511266
0.080000	0.640000	-3.536724
0.080000	0.660000	-3.566116
0.080000	0.680000	-3.600035
0.080000	0.700000	-3.639111
0.080000	0.720000	-3.683971
0.080000	0.740000	-3.735158
0.080000	0.760000	-3.792981
0.080000	0.780000	-3.857265
0.080000	0.800000	-3.927000
0.080000	0.820000	-4.000000
0.080000	0.840000	-3.813659
0.080000	0.860000	-3.627888
0.080000	0.880000	-3.442110
0.080000	0.900000	-3.254437
0.080000	0.920000	-3.061941
0.080000	0.940000	-2.860920
0.080000	0.960000	-2.647075
0.080000	0.980000	-2.415557
0.080000	1.000000	-2.160959
0.080000	1.020000	-1.877257
0.080000	1.040000	-1.557745
0.080000	1.060000	-1.195001
0.080000	1.080000	-0.780965
0.080000	1.100000	-0.307204
0.080000	1.120000	0.234429
0.080000	1.140000	0.850539
0.080000	1.160000	1.544067
0.080000	1.180000	2.311274
0.080000	1.200000	3.138420
0.080000	1.220000	4.000000
0.080000	1.240000	3.154075
0.080000	1.260000	2.342951
0.080000	1.280000	1.592513
0.080000	1.300000	0.916892
0.080000	1.320000	0.320247
0.080000	1.340000	-0.199908
0.080000	1.360000	-0.649673
0.080000	1.380000	-1.036641
0.080000	1.400000	-1.368618
0.080000	1.420000	-1.652962
0.080000	1.440000	-1.896297
0.080000	1.460000	-2.104438
0.080000	1.480000	-2.282410
0.080000	1.500000	-2.434529
0.080000	1.520000	-2.564479
0.080000	1.540000	-2.675399
0.080000	1.560000	-2.769961
0.080000	1.580000	-2.850435
0.080000	1.600000	-2.918746
0.080000	1.620000	-2.976524
0.080000	1.640000	-3.025146
0.080000	1.660000	-3.065765
0.080000	1.680000	-3.099346
0.080000	1.700000	-3.126682
0.080000	1.720000	-3.148420
0.080000	1.740000	-3.165070
0.080000	1.760000	-3.177022
0.080000	1.780000	-3.184550
0.080000	1.800000	-3.187821
0.080000	1.820000	-3.186895
0.080000	1.840000	-3.181725
0.080000	1.860000	-3.172147
0.080000	1.880000	-3.157876
0.080000	1.900000	-3.138481
0.080000	1.920000	-3.113358
0.080000	1.940000	-3.081688
0.080000	1.960000	-3.042374
0.080000	1.980000	-2.993970
0.080000	2.000000	-2.934647
0.080000	2.020000	-2.862371

0.100000	0.000000	-2.988300
0.100000	0.020000	-3.065005
0.100000	0.040000	-3.128880
0.100000	0.060000	-3.181697
0.100000	0.080000	-3.225364
0.100000	0.100000	-3.261603
0.100000	0.120000	-3.291854
0.100000	0.140000	-3.317271
0.100000	0.160000	-3.338772
0.100000	0.180000	-3.357085
0.100000	0.200000	-3.372793
0.100000	0.220000	-3.386370
0.100000	0.240000	-3.398205
0.100000	0.260000	-3.408622
0.100000	0.280000	-3.417898
0.100000	0.300000	-3.426272
0.100000	0.320000	-3.433955
0.100000	0.340000	-3.441137
0.100000	0.360000	-3.447993
0.100000	0.380000	-3.454688
0.100000	0.400000	-3.461383
0.100000	0.420000	-3.468236
0.100000	0.440000	-3.475410
0.100000	0.460000	-3.483072
0.100000	0.480000	-3.491402
0.100000	0.500000	-3.500592
0.100000	0.520000	-3.510855
0.100000	0.540000	-3.522425
0.100000	0.560000	-3.535562
0.100000	0.580000	-3.550557
0.100000	0.600000	-3.567736
0.100000	0.620000	-3.587458
0.100000	0.640000	-3.610122
0.100000	0.660000	-3.636153
0.100000	0.680000	-3.665999
0.100000	0.700000	-3.700101
0.100000	0.720000	-3.738849
0.100000	0.740000	-3.782509
0.100000	0.760000	-3.831109
0.100000	0.780000	-3.884284
0.100000	0.800000	-3.941106
0.100000	0.820000	-4.000000
0.100000	0.840000	-3.838178
0.100000	0.860000	-3.675937
0.100000	0.880000	-3.512296
0.100000	0.900000	-3.345482
0.100000	0.920000	-3.172941
0.100000	0.940000	-2.991421
0.100000	0.960000	-2.797020
0.100000	0.980000	-2.585182
0.100000	1.000000	-2.350621
0.100000	1.020000	-2.087202
0.100000	1.040000	-1.787769
0.100000	1.060000	-1.443965
0.100000	1.080000	-1.046089
0.100000	1.100000	-0.583124
0.100000	1.120000	-0.043161
0.100000	1.140000	0.585352
0.100000	1.160000	1.310922
0.100000	1.180000	2.134277
0.100000	1.200000	3.041799
0.100000	1.220000	4.000000
0.100000	1.240000	3.055966
0.100000	1.260000	2.162941
0.100000	1.280000	1.354754
0.100000	1.300000	0.645377
0.100000	1.320000	0.034458
0.100000	1.340000	-0.486105
0.100000	1.360000	-0.927416
0.100000	1.380000	-1.300895
0.100000	1.400000	-1.617010
0.100000	1.420000	-1.884853
0.100000	1.440000	-2.112105
0.100000	1.460000	-2.305175
0.100000	1.480000	-2.469387
0.100000	1.500000	-2.609163
0.100000	1.520000	-2.728183
0.100000	1.540000	-2.829520
0.100000	1.560000	-2.915743
